"Gene","Outcome","Group","Regulation","lfc","padj","Significant"
"MCL1","Survived","Middle","None",0.910166979364119,0.00703756572483929,FALSE
"KLRC2","Survived","Middle","None",-0.908105985875046,0.0987119416035202,FALSE
"CD40","Survived","Middle","None",-0.894254959482234,0.132855774604617,FALSE
"USP9Y","Survived","Middle","None",-0.889974924803438,0.128522933237734,FALSE
"TCF4","Survived","Middle","None",-0.88812943719281,0.144919306766862,FALSE
"PSMB10","Survived","Middle","None",0.885881659263221,0.00848303932632482,FALSE
"PLAU","Survived","Middle","None",0.883589881930264,0.0622334419925639,FALSE
"SELPLG","Survived","Middle","None",0.883241672384026,0.0537839789869276,FALSE
"SLAMF1","Survived","Middle","None",-0.880015544075731,0.0548388765305921,FALSE
"TBK1","Survived","Middle","None",0.877307330602727,0.0615678382967793,FALSE
"TLR1","Survived","Middle","None",0.874091611907177,0.092485714983392,FALSE
"CCL5","Survived","Middle","None",-0.869235368984329,0.197411018536874,FALSE
"CD74","Survived","Middle","None",-0.867120017260085,0.052476717305755,FALSE
"AKT3","Survived","Middle","None",-0.84919240396078,0.0816517113295327,FALSE
"MAP4K4","Survived","Middle","None",-0.848377696290523,0.103527065664054,FALSE
"MAPK8","Survived","Middle","None",-0.845371212789489,0.0280893589247566,FALSE
"STAT5A","Survived","Middle","None",0.844628392894707,0.0568799409283214,FALSE
"HLA-DPA1","Survived","Middle","None",-0.840469870667418,0.132735745784421,FALSE
"IGF2R","Survived","Middle","None",0.838185294637292,0.100095541611912,FALSE
"CD9","Survived","Middle","None",-0.835717747757652,0.128462701894111,FALSE
"G6PD","Survived","Middle","None",0.834693716545445,0.0439517484131069,FALSE
"MAP3K1","Survived","Middle","None",-0.833470169504182,0.0816517113295327,FALSE
"LCP2","Survived","Middle","None",0.832355807625676,0.0548388765305921,FALSE
"CD59","Survived","Middle","None",0.832184197161991,0.144919306766862,FALSE
"BCAP31","Survived","Middle","None",-0.829232631177456,0.0589214918292658,FALSE
"CD68","Survived","Middle","None",0.811481444932038,0.220427482069931,FALSE
"CIITA","Survived","Middle","None",-0.811443654625434,0.14072223685446,FALSE
"RAC1","Survived","Middle","None",-0.810668255539925,0.0882519599475716,FALSE
"LTBR","Survived","Middle","None",0.806730750581206,0.0214668440935146,FALSE
"CCR6","Survived","Middle","None",-0.796463962697558,0.0216945196843952,FALSE
"PRKCB","Survived","Middle","None",0.787222636971066,0.0602504124929998,FALSE
"MAPKAPK5","Survived","Middle","None",-0.782121957825282,0.0744974401742925,FALSE
"CCR5","Survived","Middle","None",-0.77067706419832,0.20897749045987,FALSE
"IL11RA","Survived","Middle","None",-0.768290880184248,0.0123452281968735,FALSE
"ATG5","Survived","Middle","None",-0.76174840047118,0.120559693427773,FALSE
"PPP1R12B","Survived","Middle","None",-0.761496728727274,0.0207399933175028,FALSE
"BCL6","Survived","Middle","None",0.758087589153957,0.144919306766862,FALSE
"CHUK","Survived","Middle","None",-0.753469151833267,0.177673707032195,FALSE
"CD40LG","Survived","Middle","None",-0.750861530102759,0.0722951773880611,FALSE
"OAZ1","Survived","Middle","None",-0.748663161096459,0.148256932870835,FALSE
"GP1BB","Survived","Middle","None",-0.746794128060619,0.445826175245071,FALSE
"PTK2","Survived","Middle","None",-0.745271578046698,0.259003502823548,FALSE
"BCL2L1","Survived","Middle","None",-0.744064066131079,0.370940534701965,FALSE
"ADA","Survived","Middle","None",-0.742637455075288,0.313935810635245,FALSE
"CREB1","Survived","Middle","None",-0.741368165989401,0.124906397169164,FALSE
"LILRB2","Survived","Middle","None",0.734568891426132,0.225027445921489,FALSE
"IL6","Survived","Middle","None",0.734513773819495,0.27213115717334,FALSE
"XBP1","Survived","Middle","None",0.73298659397296,0.113129107872382,FALSE
"TNFRSF13C","Survived","Middle","None",-0.73194388318981,0.228587318313149,FALSE
"CD22","Survived","Middle","None",-0.727422529453051,0.384600018011374,FALSE
"IKZF2","Survived","Middle","None",-0.722722239126316,0.160195622785441,FALSE
"KIR3DS1","Survived","Middle","None",-0.718860492667236,0.126104820815997,FALSE
"CXCR6","Survived","Middle","None",-0.717470645167023,0.0615678382967793,FALSE
"MMP9","Survived","Middle","None",0.716740725376694,0.456506611808418,FALSE
"CD86","Survived","Middle","None",-0.71564601102842,0.248323670981533,FALSE
"ARHGDIB","Survived","Middle","None",-0.711549276003524,0.00910420536525438,FALSE
"CCL22","Survived","Middle","None",0.701485709243919,0.0420375934425262,FALSE
"CD79B","Survived","Middle","None",-0.694658099749395,0.250633873216625,FALSE
"B2M","Survived","Middle","None",0.694359672564239,0.028591640333943,FALSE
"TNFSF13","Survived","Middle","None",0.692405307975831,0.292163193470489,FALSE
"CXCR1","Survived","Middle","None",0.692152901260153,0.273433744046925,FALSE
"RELA","Survived","Middle","None",0.690044422277142,0.033293382162533,FALSE
"IL2RG","Survived","Middle","None",-0.68752639484641,0.123415982608278,FALSE
"SMAD3","Survived","Middle","None",-0.685149262146219,0.159802928140464,FALSE
"CCL8","Survived","Middle","None",0.684034264760832,0.12529415142252,FALSE
"F13A1","Survived","Middle","None",-0.676314836651724,0.382821792693548,FALSE
"ICAM1","Survived","Middle","None",0.675398082374657,0.192013444042702,FALSE
"ICOSLG","Survived","Middle","None",-0.675314195347094,0.0991473465980603,FALSE
"SDHA","Survived","Middle","None",-0.673911463206709,0.204506417939883,FALSE
"LCK","Survived","Middle","None",-0.672202637177815,0.396411637046892,FALSE
"KLRC1","Survived","Middle","None",-0.671182073800765,0.218672841236155,FALSE
"GUSB","Survived","Middle","None",-0.668456208327004,0.0592536578432166,FALSE
"ITGA4","Survived","Middle","None",-0.667027298187101,0.249152809319577,FALSE
"CXCR2","Survived","Middle","None",0.666667885688398,0.353944276149654,FALSE
"ITLN1","Survived","Middle","None",0.663868403299312,0.278697336242988,FALSE
"IL8","Survived","Middle","None",-0.660799676748669,0.615867020050488,FALSE
"IRAK4","Survived","Middle","None",-0.66017258356421,0.30097853266165,FALSE
"CYSLTR1","Survived","Middle","None",0.653017641552315,0.207179298722586,FALSE
"BATF","Survived","Middle","None",0.650960705920662,0.257081248443074,FALSE
"PRDM1","Survived","Middle","None",0.645983031248001,0.17417299862482,FALSE
"CD48","Survived","Middle","None",-0.644282432642012,0.242612139285661,FALSE
"ATG16L1","Survived","Middle","None",0.643308409710221,0.241479691553396,FALSE
"CYSLTR2","Survived","Middle","None",-0.638719060971134,0.137360052994534,FALSE
"FYN","Survived","Middle","None",-0.637309525951594,0.292163193470489,FALSE
"PTPN6","Survived","Middle","None",0.63253669665664,0.194262283395564,FALSE
"CTSS","Survived","Middle","None",0.628461829407639,0.132855774604617,FALSE
"APP","Survived","Middle","None",-0.628376589171431,0.335119191917955,FALSE
"FN1","Survived","Middle","None",-0.627670567366721,0.57356447776517,FALSE
"IKBKB","Survived","Middle","None",-0.625982280835279,0.208194036719491,FALSE
"THBS1","Survived","Middle","None",-0.625425139053286,0.467689439938808,FALSE
"TRIM39","Survived","Middle","None",-0.62418514904709,0.277539713848861,FALSE
"THY1","Survived","Middle","None",-0.619390233289385,0.149068356268534,FALSE
"MAP2K4","Survived","Middle","None",-0.607950406969694,0.253932266862607,FALSE
"HPRT1","Survived","Middle","None",-0.597804941301266,0.257081248443074,FALSE
"CCND3","Survived","Middle","None",0.593973450157719,0.233310852800198,FALSE
"BID","Survived","Middle","None",0.592811337373721,0.194262283395564,FALSE
"NFKBIZ","Survived","Middle","None",0.592153168022032,0.301867076444726,FALSE
"MALT1","Survived","Middle","None",0.591110916488792,0.36405773577232,FALSE
"IL1R1","Survived","Middle","None",0.586908051478622,0.512365637110097,FALSE
"CUL9","Survived","Middle","None",-0.577092279064844,0.141290199687752,FALSE
"FCER1A","Survived","Middle","None",-0.57703253874154,0.421014773852028,FALSE
"C3AR1","Survived","Middle","None",0.575967065973901,0.124740147362206,FALSE
"TAL1","Survived","Middle","None",-0.574448002157834,0.486206052940259,FALSE
"SKI","Survived","Middle","None",-0.573004048031529,0.217593723229546,FALSE
"HDAC3","Survived","Middle","None",-0.562053553667706,0.441740740148036,FALSE
"ABCF1","Survived","Middle","None",-0.559894588628202,0.346187579587244,FALSE
"GZMA","Survived","Middle","None",-0.559624446028197,0.7490125793532,FALSE
"SMAD5","Survived","Middle","None",-0.552488615653878,0.145095477569238,FALSE
"CD53","Survived","Middle","None",0.551144483471409,0.101087905326966,FALSE
"PAX5","Survived","Middle","None",-0.550562021560808,0.164114839164218,FALSE
"CASP10","Survived","Middle","None",0.550205508906503,0.1630525938082,FALSE
"GNAS","Survived","Middle","None",-0.549722287687072,0.14072223685446,FALSE
"ITGA5","Survived","Middle","None",-0.547385959451852,0.467689439938808,FALSE
"TNFRSF17","Survived","Middle","None",-0.544290233632396,0.223152020500655,FALSE
"NFKB1","Survived","Middle","None",-0.542287078932098,0.382821792693548,FALSE
"BLK","Survived","Middle","None",-0.537636013319384,0.330500526397506,FALSE
"MEF2C","Survived","Middle","None",-0.535543541338687,0.162415906676344,FALSE
"PSMB5","Survived","Middle","None",0.531471821800583,0.239338680898545,FALSE
"C10orf54","Survived","Middle","None",0.528533476373878,0.330500526397506,FALSE
"FCGRT","Survived","Middle","None",-0.527930531559432,0.428133226547566,FALSE
"PDCD2","Survived","Middle","None",-0.524797615783881,0.242612139285661,FALSE
"ZEB1","Survived","Middle","None",-0.519984172945555,0.273433744046925,FALSE
"GNLY","Survived","Middle","None",-0.519735541980102,0.558113500611225,FALSE
"IRAK1","Survived","Middle","None",-0.518212509657816,0.34298891705567,FALSE
"IFNAR1","Survived","Middle","None",-0.517712802251103,0.412115447769161,FALSE
"IFNAR2","Survived","Middle","None",0.516777713415818,0.273433744046925,FALSE
"CFP","Survived","Middle","None",0.511353604598852,0.273433744046925,FALSE
"PTPN2","Survived","Middle","None",-0.508143933902559,0.529403775390318,FALSE
"GRB2","Survived","Middle","None",0.505407287482093,0.223175859204691,FALSE
"IDO2","Survived","Middle","None",0.505194834631406,0.363768379274878,FALSE
"NFATC1","Survived","Middle","None",0.505071672089162,0.352806970135302,FALSE
"JUN","Survived","Middle","None",-0.504516778281698,0.456506611808418,FALSE
"PPIA","Survived","Middle","None",-0.503869575710603,0.0931266588941031,FALSE
"IFNGR1","Survived","Middle","None",0.503382055532859,0.384742686853932,FALSE
"HSPB2","Survived","Middle","None",0.502764661778309,0.790559043916781,FALSE
"TRAF3","Survived","Middle","None",-0.497194576833474,0.407944545084795,FALSE
"MAP4K2","Survived","Middle","None",-0.491326323877241,0.197450542107851,FALSE
"CD99","Survived","Middle","None",-0.490280392557363,0.438064746012033,FALSE
"IKBKE","Survived","Middle","None",-0.486922449718723,0.233310852800198,FALSE
"KIR3DL2","Survived","Middle","None",-0.484720077141471,0.457408904711169,FALSE
"ITGAX","Survived","Middle","None",0.477187807045138,0.529193323164841,FALSE
"MRC1","Survived","Middle","None",0.475668460162074,0.42472633878224,FALSE
"LAG3","Survived","Middle","None",0.467299556880809,0.396411637046892,FALSE
"IL6R","Survived","Middle","None",0.466112078998206,0.516682183671505,FALSE
"GFI1","Survived","Middle","None",-0.465224324991305,0.307794392079039,FALSE
"CD4","Survived","Middle","None",-0.463090998918105,0.384600018011374,FALSE
"CEACAM6","Survived","Middle","None",0.463073499287255,0.248323670981533,FALSE
"TICAM1","Survived","Middle","None",0.462712324982387,0.217593723229546,FALSE
"SHC1","Survived","Middle","None",-0.462105355873719,0.257081248443074,FALSE
"IFNB1","Survived","Middle","None",0.46131721990065,0.33152461028708,FALSE
"LILRB3","Survived","Middle","None",0.453999942468132,0.556806295615123,FALSE
"IRF3","Survived","Middle","None",-0.45138787573558,0.330500526397506,FALSE
"PSMD7","Survived","Middle","None",-0.44908841165335,0.433573872275397,FALSE
"IL21","Survived","Middle","None",-0.447777475795847,0.529403775390318,FALSE
"MAP2K1","Survived","Middle","None",-0.44648099744125,0.407944545084795,FALSE
"DPP4","Survived","Middle","None",-0.446117068498966,0.446036939266799,FALSE
"JAK3","Survived","Middle","None",-0.445754582525575,0.411675338037712,FALSE
"NCR1","Survived","Middle","None",-0.444049388072465,0.298248719971656,FALSE
"TLR8","Survived","Middle","None",0.442174921251709,0.492971928060478,FALSE
"GTF3C1","Survived","Middle","None",-0.441376856768206,0.223175859204691,FALSE
"CD14","Survived","Middle","None",-0.436260854031877,0.637293755936952,FALSE
"HSPB1","Survived","Middle","None",0.435584479808246,0.334731551353339,FALSE
"HDAC4","Survived","Middle","None",0.429639979584068,0.309910876095068,FALSE
"FADD","Survived","Middle","None",-0.429531791065461,0.417830176554923,FALSE
"IL4R","Survived","Middle","None",0.428634623755283,0.530409228778652,FALSE
"RUNX1","Survived","Middle","None",-0.426201199441045,0.438064746012033,FALSE
"MEF2BNB","Survived","Middle","None",0.424651337134729,0.164114839164218,FALSE
"TBX21","Survived","Middle","None",-0.423772277317047,0.547696558859087,FALSE
"MAPK3","Survived","Middle","None",-0.418866653924566,0.516032121646682,FALSE
"HMGB1","Survived","Middle","None",-0.41431982362152,0.469742154233427,FALSE
"LILRA4","Survived","Middle","None",0.409716202128278,0.362390894298817,FALSE
"PTGIR","Survived","Middle","None",0.407572532915271,0.454541313618256,FALSE
"ANP32B","Survived","Middle","None",-0.40757116163522,0.467689439938808,FALSE
"CLEC4E","Survived","Middle","None",0.406820481051685,0.766402469927859,FALSE
"IRGC","Survived","Middle","None",0.405090927172505,0.325800916513685,FALSE
"PDCD1","Survived","Middle","None",-0.400615296003203,0.309726369319512,FALSE
"EGR2","Survived","Middle","None",0.400122605462718,0.528100696504603,FALSE
"IRF8","Survived","Middle","None",-0.400056531405024,0.577812975947224,FALSE
"CFI","Survived","Middle","None",-0.398604567331637,0.228346624318204,FALSE
"CD55","Survived","Middle","None",0.397250383767252,0.577812975947224,FALSE
"MAPKAPK2","Survived","Middle","None",-0.396564511343746,0.540860253542461,FALSE
"CD46","Survived","Middle","None",-0.392276560926327,0.612742434300293,FALSE
"IL21R","Survived","Middle","None",0.389499439940938,0.532799571836197,FALSE
"LGALS3","Survived","Middle","None",-0.389167921846942,0.400578079756996,FALSE
"GNAQ","Survived","Middle","None",-0.388922581279695,0.506103075656416,FALSE
"TRAF6","Survived","Middle","None",-0.385657965081919,0.445826175245071,FALSE
"GATA3","Survived","Middle","None",-0.381790438031154,0.278697336242988,FALSE
"GPI","Survived","Middle","None",-0.381728183213525,0.461100694802199,FALSE
"CTSC","Survived","Middle","None",-0.38125288236847,0.541312564721477,FALSE
"PLAUR","Survived","Middle","None",0.379102273187079,0.529403775390318,FALSE
"LTB4R","Survived","Middle","None",0.377923299092584,0.516032121646682,FALSE
"CMKLR1","Survived","Middle","None",0.376441137214204,0.394942724932776,FALSE
"SIRPA","Survived","Middle","None",0.373433701122137,0.664890455264418,FALSE
"CD36","Survived","Middle","None",-0.371842708223415,0.599846966837076,FALSE
"SMAD2","Survived","Middle","None",-0.371751705290077,0.521309784707099,FALSE
"ITGAL","Survived","Middle","None",0.371041976820319,0.401649523500669,FALSE
"TP53","Survived","Middle","None",-0.368417038535258,0.412115447769161,FALSE
"MEF2D","Survived","Middle","None",-0.367807812454605,0.325631609403319,FALSE
"IL10RB","Survived","Middle","None",0.366079499573377,0.506103075656416,FALSE
"IL1RL1","Survived","Middle","None",-0.364936393084654,0.365844420099755,FALSE
"NCAM1","Survived","Middle","None",-0.363060274600092,0.302760629882399,FALSE
"HAVCR2","Survived","Middle","None",0.362754079143401,0.421014773852028,FALSE
"CXCR3","Survived","Middle","None",-0.361880855864706,0.454372394526404,FALSE
"NOTCH1","Survived","Middle","None",-0.360575980828467,0.580482392162019,FALSE
"TNFRSF13B","Survived","Middle","None",-0.359336990600724,0.2766769031089,FALSE
"IL18","Survived","Middle","None",-0.358019637317519,0.653757805344746,FALSE
"ITGA6","Survived","Middle","None",-0.355873635466724,0.341022471189817,FALSE
"BLNK","Survived","Middle","None",-0.355344424695959,0.63593238805066,FALSE
"CXCL3","Survived","Middle","None",-0.350750523386824,0.715765776123844,FALSE
"CFD","Survived","Middle","None",-0.349457164227349,0.786331043025214,FALSE
"CD7","Survived","Middle","None",-0.348947730400923,0.636828899201399,FALSE
"CD44","Survived","Middle","None",-0.342094124538876,0.664890455264418,FALSE
"MAF","Survived","Middle","None",-0.338422404840583,0.621401003220054,FALSE
"SRC","Survived","Middle","None",0.337467552702017,0.641634557269544,FALSE
"TNFRSF14","Survived","Middle","None",-0.336619196230318,0.636459079457936,FALSE
"TYROBP","Survived","Middle","None",-0.335603171928891,0.766402469927859,FALSE
"C14orf166","Survived","Middle","None",-0.333254442184924,0.515763666736969,FALSE
"LILRB1","Survived","Middle","None",0.331977233773308,0.790559043916781,FALSE
"IL12RB1","Survived","Middle","None",0.330455468799502,0.602040790268251,FALSE
"ATG10","Survived","Middle","None",-0.329925304064107,0.516032121646682,FALSE
"CD83","Survived","Middle","None",-0.327492269576148,0.774712019906981,FALSE
"DOCK9","Survived","Middle","None",-0.325700051755228,0.766402469927859,FALSE
